Date,Area,Sector_Number,Daily_Ridership,Weather,Vehicle_Availability,Delay_Minutes
2025-04-02,Sector 1,1,1526,Clear,1.0,3.1
2025-04-03,Sector 1,1,1628,Clear,1.0,6.2
2025-04-04,Sector 1,1,1597,Cloudy,1.0,5.6
2025-04-05,Sector 1,1,1461,Clear,2.7,4.2
2025-04-06,Sector 1,1,1362,Clear,3.3,3.6
2025-04-07,Sector 1,1,1462,Clear,2.7,2.7
2025-04-08,Sector 1,1,1421,Clear,1.0,1.6
2025-04-09,Sector 1,1,1503,Clear,1.0,4.0
2025-04-10,Sector 1,1,1560,Clear,3.6,3.9
2025-04-11,Sector 1,1,1574,Clear,5.0,3.7
2025-04-12,Sector 1,1,1601,Rain,1.0,8.8
2025-04-13,Sector 1,1,1529,Cloudy,1.0,6.3
2025-04-14,Sector 1,1,1516,Clear,1.0,3.0
2025-04-15,Sector 1,1,1629,Clear,4.9,3.4
2025-04-16,Sector 1,1,1564,Cloudy,1.0,8.4
2025-04-17,Sector 1,1,1574,Cloudy,2.5,6.9
2025-04-18,Sector 1,1,1614,Clear,1.0,4.0
2025-04-19,Sector 1,1,1486,Cloudy,1.0,4.0
2025-04-20,Sector 1,1,1403,Rain,1.0,9.7
2025-04-21,Sector 1,1,1689,Clear,2.5,2.6
2025-04-22,Sector 1,1,1499,Cloudy,1.0,3.4
2025-04-23,Sector 1,1,1597,Clear,1.0,5.8
2025-04-24,Sector 1,1,1821,Cloudy,1.0,8.4
2025-04-25,Sector 1,1,1615,Clear,2.7,1.9
2025-04-26,Sector 1,1,1554,Clear,2.0,3.6
2025-04-27,Sector 1,1,1438,Clear,8.7,4.4
2025-04-28,Sector 1,1,1645,Clear,3.9,3.4
2025-04-29,Sector 1,1,1590,Clear,4.4,4.6
2025-04-30,Sector 1,1,1579,Clear,1.0,5.0
2025-05-01,Sector 1,1,1526,Clear,1.0,4.6
2025-05-02,Sector 1,1,1630,Cloudy,3.2,4.2
2025-05-03,Sector 1,1,1353,Clear,1.0,3.6
2025-05-04,Sector 1,1,1484,Cloudy,1.0,4.9
2025-05-05,Sector 1,1,1685,Clear,7.7,2.9
2025-05-06,Sector 1,1,1622,Clear,1.1,2.7
2025-05-07,Sector 1,1,1566,Cloudy,1.0,5.3
2025-05-08,Sector 1,1,1629,Clear,10.3,1.1
2025-05-09,Sector 1,1,1562,Clear,1.0,2.4
2025-05-10,Sector 1,1,1504,Clear,1.0,7.6
2025-05-11,Sector 1,1,1264,Clear,7.6,3.6
2025-05-12,Sector 1,1,1558,Cloudy,8.3,2.8
2025-05-13,Sector 1,1,1414,Clear,2.7,7.4
2025-05-14,Sector 1,1,1457,Clear,8.9,4.2
2025-05-15,Sector 1,1,1703,Rain,1.0,7.0
2025-05-16,Sector 1,1,1661,Clear,1.0,4.9
2025-05-17,Sector 1,1,1356,Clear,1.0,4.5
2025-05-18,Sector 1,1,1287,Cloudy,5.9,4.8
2025-05-19,Sector 1,1,1326,Clear,4.5,2.5
2025-05-20,Sector 1,1,1534,Cloudy,1.5,4.1
2025-05-21,Sector 1,1,1789,Clear,1.0,5.0
2025-05-22,Sector 1,1,1617,Clear,1.0,4.1
2025-05-23,Sector 1,1,1530,Clear,4.0,4.8
2025-05-24,Sector 1,1,1452,Cloudy,1.0,7.7
2025-05-25,Sector 1,1,1277,Cloudy,1.0,4.9
2025-05-26,Sector 1,1,1550,Clear,1.0,6.7
2025-05-27,Sector 1,1,1584,Clear,2.6,3.7
2025-05-28,Sector 1,1,1567,Clear,1.2,5.1
2025-05-29,Sector 1,1,1642,Clear,8.7,3.6
2025-05-30,Sector 1,1,1602,Clear,8.8,5.2
2025-05-31,Sector 1,1,1464,Clear,3.4,7.4
2025-06-01,Sector 1,1,1346,Clear,1.0,6.9
2025-06-02,Sector 1,1,1647,Clear,3.9,5.7
2025-06-03,Sector 1,1,1709,Clear,1.0,5.0
2025-06-04,Sector 1,1,1484,Clear,1.0,2.4
2025-06-05,Sector 1,1,1490,Cloudy,7.4,4.6
2025-06-06,Sector 1,1,1681,Clear,1.0,2.3
2025-06-07,Sector 1,1,1383,Cloudy,8.3,3.6
2025-06-08,Sector 1,1,1519,Clear,2.2,4.2
2025-06-09,Sector 1,1,1524,Cloudy,5.4,4.7
2025-06-10,Sector 1,1,1687,Clear,8.4,5.7
2025-06-11,Sector 1,1,1572,Cloudy,3.9,5.8
2025-06-12,Sector 1,1,1582,Clear,3.5,4.1
2025-06-13,Sector 1,1,1693,Clear,2.9,5.4
2025-06-14,Sector 1,1,1361,Clear,3.1,3.4
2025-06-15,Sector 1,1,2487,Rain,42.0,15.0
2025-06-16,Sector 1,1,1516,Cloudy,1.0,6.7
2025-06-17,Sector 1,1,1593,Clear,1.0,6.8
2025-06-18,Sector 1,1,1418,Clear,1.0,1.7
2025-06-19,Sector 1,1,1607,Clear,1.0,3.2
2025-06-20,Sector 1,1,1504,Clear,4.7,5.2
2025-06-21,Sector 1,1,1483,Clear,1.0,4.6
2025-06-22,Sector 1,1,1176,Clear,1.1,1.8
2025-06-23,Sector 1,1,1480,Clear,3.1,3.1
2025-06-24,Sector 1,1,1401,Clear,3.3,5.2
2025-06-25,Sector 1,1,1474,Clear,1.0,5.0
2025-06-26,Sector 1,1,1566,Rain,1.0,8.6
2025-06-27,Sector 1,1,1528,Rain,1.0,9.7
2025-06-28,Sector 1,1,1355,Clear,1.0,0.0
2025-06-29,Sector 1,1,1362,Clear,1.0,4.1
2025-06-30,Sector 1,1,1557,Rain,1.0,9.5
2025-07-01,Sector 1,1,1451,Cloudy,1.0,3.6
2025-07-02,Sector 1,1,1598,Clear,2.6,5.2
2025-07-03,Sector 1,1,1593,Clear,1.0,3.9
2025-07-04,Sector 1,1,1568,Cloudy,1.0,4.7
2025-07-05,Sector 1,1,1417,Clear,1.0,3.8
2025-07-06,Sector 1,1,1393,Cloudy,1.0,1.2
2025-07-07,Sector 1,1,1707,Cloudy,1.0,6.6
2025-07-08,Sector 1,1,1523,Clear,1.0,5.9
2025-07-09,Sector 1,1,1503,Rain,1.0,10.5
2025-07-10,Sector 1,1,1463,Rain,1.0,8.0
2025-07-11,Sector 1,1,1438,Clear,7.8,4.5
2025-07-12,Sector 1,1,1253,Rain,1.0,11.1
2025-07-13,Sector 1,1,1283,Clear,7.7,3.0
2025-07-14,Sector 1,1,1518,Clear,6.5,4.5
2025-07-15,Sector 1,1,1552,Clear,2.0,3.8
2025-07-16,Sector 1,1,1526,Clear,1.0,3.7
2025-07-17,Sector 1,1,1455,Clear,9.4,7.1
2025-07-18,Sector 1,1,1597,Rain,1.0,8.7
2025-07-19,Sector 1,1,1417,Clear,1.0,4.4
2025-07-20,Sector 1,1,1338,Rain,1.0,9.9
2025-07-21,Sector 1,1,1460,Clear,8.9,8.9
2025-07-22,Sector 1,1,1563,Clear,5.7,2.9
2025-07-23,Sector 1,1,1531,Clear,1.5,2.7
2025-07-24,Sector 1,1,1388,Clear,6.9,3.8
2025-07-25,Sector 1,1,1506,Rain,1.0,8.0
2025-07-26,Sector 1,1,1368,Clear,3.9,5.2
2025-07-27,Sector 1,1,1267,Clear,1.1,4.5
2025-07-28,Sector 1,1,1526,Cloudy,1.0,3.8
2025-07-29,Sector 1,1,1383,Clear,1.0,3.8
2025-07-30,Sector 1,1,1623,Clear,3.0,4.6
2025-07-31,Sector 1,1,1614,Clear,2.2,6.9
2025-08-01,Sector 1,1,1484,Cloudy,4.3,5.7
2025-08-02,Sector 1,1,1370,Clear,1.0,3.5
2025-08-03,Sector 1,1,1130,Clear,13.5,4.6
2025-08-04,Sector 1,1,1403,Cloudy,1.2,5.0
2025-08-05,Sector 1,1,1476,Clear,3.7,5.2
2025-08-06,Sector 1,1,1408,Cloudy,3.5,6.0
2025-08-07,Sector 1,1,1562,Rain,1.0,7.3
2025-08-08,Sector 1,1,1671,Clear,10.5,6.9
2025-08-09,Sector 1,1,1231,Clear,1.0,4.6
2025-08-10,Sector 1,1,1260,Clear,6.1,3.1
2025-08-11,Sector 1,1,1517,Clear,4.3,3.2
2025-08-12,Sector 1,1,1635,Clear,1.0,5.8
2025-08-13,Sector 1,1,1389,Rain,1.0,7.2
2025-08-14,Sector 1,1,1515,Clear,1.6,4.3
2025-08-15,Sector 1,1,1650,Clear,3.8,3.9
2025-08-16,Sector 1,1,1184,Clear,5.0,5.5
2025-08-17,Sector 1,1,1216,Cloudy,1.0,5.8
2025-08-18,Sector 1,1,1454,Clear,3.5,4.1
2025-08-19,Sector 1,1,1445,Clear,1.0,3.7
2025-08-20,Sector 1,1,1560,Rain,1.0,8.8
2025-08-21,Sector 1,1,1510,Clear,5.9,5.3
2025-08-22,Sector 1,1,1335,Clear,1.0,3.2
2025-08-23,Sector 1,1,1366,Cloudy,6.3,6.1
2025-08-24,Sector 1,1,1271,Clear,1.0,5.9
2025-08-25,Sector 1,1,1596,Clear,2.3,2.4
2025-08-26,Sector 1,1,1431,Clear,4.8,4.9
2025-08-27,Sector 1,1,1430,Clear,6.8,4.7
2025-08-28,Sector 1,1,1531,Clear,3.0,5.1
2025-08-29,Sector 1,1,1550,Cloudy,8.6,4.9
2025-08-30,Sector 1,1,1357,Cloudy,1.0,8.7
2025-08-31,Sector 1,1,1172,Clear,1.0,3.7
2025-09-01,Sector 1,1,1529,Clear,1.0,7.0
2025-09-02,Sector 1,1,1392,Clear,1.0,4.9
2025-09-03,Sector 1,1,1502,Clear,1.0,6.8
2025-09-04,Sector 1,1,1358,Clear,1.0,7.3
2025-09-05,Sector 1,1,1519,Clear,1.0,4.6
2025-09-06,Sector 1,1,1245,Clear,1.0,6.1
2025-09-07,Sector 1,1,1203,Clear,1.0,6.8
2025-09-08,Sector 1,1,1541,Clear,2.2,6.4
2025-09-09,Sector 1,1,1500,Cloudy,3.3,3.8
2025-09-10,Sector 1,1,1426,Rain,1.0,8.4
2025-09-11,Sector 1,1,1604,Clear,1.1,4.0
2025-09-12,Sector 1,1,1440,Clear,6.1,5.5
2025-09-13,Sector 1,1,1315,Clear,5.5,3.0
2025-09-14,Sector 1,1,1335,Clear,1.0,2.7
2025-09-15,Sector 1,1,1424,Clear,7.0,4.5
2025-09-16,Sector 1,1,1518,Cloudy,1.0,5.1
2025-09-17,Sector 1,1,1431,Clear,4.7,2.4
2025-09-18,Sector 1,1,1441,Cloudy,1.0,5.5
2025-09-19,Sector 1,1,1594,Clear,1.0,4.2
2025-09-20,Sector 1,1,1221,Clear,1.0,5.6
2025-09-21,Sector 1,1,1103,Clear,2.0,3.4
2025-09-22,Sector 1,1,1615,Clear,1.0,2.4
2025-09-23,Sector 1,1,1696,Rain,1.0,10.8
2025-09-24,Sector 1,1,1441,Rain,1.0,9.1
2025-09-25,Sector 1,1,1309,Cloudy,3.9,6.2
2025-09-26,Sector 1,1,1449,Clear,1.5,2.2
2025-09-27,Sector 1,1,1286,Cloudy,1.1,5.4
2025-09-28,Sector 1,1,1294,Rain,1.0,8.9
2025-09-29,Sector 1,1,1380,Clear,1.0,3.3
2025-09-30,Sector 1,1,1526,Clear,1.0,3.6
2025-10-01,Sector 1,1,1522,Clear,7.7,1.5
2025-10-02,Sector 1,1,1348,Clear,1.0,4.6
2025-10-03,Sector 1,1,1537,Clear,10.1,2.5
2025-10-04,Sector 1,1,1489,Clear,1.0,1.6
2025-10-05,Sector 1,1,1326,Clear,1.0,4.6
2025-10-06,Sector 1,1,1448,Clear,10.6,3.5
2025-10-07,Sector 1,1,1465,Clear,7.7,4.9
2025-10-08,Sector 1,1,1531,Rain,1.0,11.8
2025-10-09,Sector 1,1,1329,Clear,1.6,4.6
2025-10-10,Sector 1,1,1492,Clear,1.0,2.0
2025-10-11,Sector 1,1,1279,Cloudy,2.9,5.8
2025-10-12,Sector 1,1,1473,Clear,1.0,0.4
2025-10-13,Sector 1,1,1464,Cloudy,1.0,6.1
2025-10-14,Sector 1,1,1624,Cloudy,1.0,8.5
2025-10-15,Sector 1,1,1385,Clear,6.9,3.9
2025-10-16,Sector 1,1,1531,Clear,1.0,6.2
2025-10-17,Sector 1,1,1509,Clear,3.7,4.4
2025-10-18,Sector 1,1,1241,Clear,1.7,2.5
2025-10-19,Sector 1,1,1332,Clear,8.2,4.3
2025-10-20,Sector 1,1,1587,Cloudy,3.5,5.7
2025-10-21,Sector 1,1,1455,Clear,2.6,7.7
2025-10-22,Sector 1,1,1337,Cloudy,1.0,5.7
2025-10-23,Sector 1,1,1483,Clear,1.0,6.6
2025-10-24,Sector 1,1,1407,Clear,1.0,4.4
2025-10-25,Sector 1,1,1290,Clear,1.0,4.0
2025-10-26,Sector 1,1,1313,Clear,3.4,1.4
2025-10-27,Sector 1,1,1339,Clear,5.4,6.3
2025-10-28,Sector 1,1,1348,Cloudy,4.8,3.7
2025-10-29,Sector 1,1,1529,Rain,1.0,9.0
2025-10-30,Sector 1,1,1443,Clear,2.4,3.8
2025-10-31,Sector 1,1,1268,Rain,1.0,9.7
2025-11-01,Sector 1,1,1392,Clear,1.0,4.4
2025-11-02,Sector 1,1,1349,Rain,1.0,10.4
2025-11-03,Sector 1,1,1430,Clear,1.0,3.6
2025-11-04,Sector 1,1,1379,Clear,3.0,5.2
2025-11-05,Sector 1,1,1565,Cloudy,1.0,6.0
2025-11-06,Sector 1,1,1524,Clear,2.1,3.3
2025-11-07,Sector 1,1,1700,Rain,1.0,10.1
2025-11-08,Sector 1,1,1366,Rain,1.0,11.8
2025-11-09,Sector 1,1,1365,Clear,4.3,6.0
2025-11-10,Sector 1,1,1483,Clear,3.6,5.1
2025-11-11,Sector 1,1,1569,Clear,5.0,3.9
2025-11-12,Sector 1,1,1553,Clear,1.0,0.0
2025-11-13,Sector 1,1,1608,Clear,6.5,3.1
2025-11-14,Sector 1,1,1456,Clear,6.5,3.6
2025-11-15,Sector 1,1,1299,Clear,1.0,3.4
2025-11-16,Sector 1,1,1296,Clear,2.6,2.8
2025-11-17,Sector 1,1,1572,Cloudy,1.0,6.8
2025-11-18,Sector 1,1,1634,Clear,4.9,2.5
2025-11-19,Sector 1,1,1467,Clear,3.8,3.6
2025-11-20,Sector 1,1,1471,Clear,1.0,5.8
2025-11-21,Sector 1,1,1535,Clear,1.7,8.2
2025-11-22,Sector 1,1,1323,Cloudy,5.7,6.1
2025-11-23,Sector 1,1,1427,Clear,1.0,0.9
2025-11-24,Sector 1,1,1317,Clear,6.1,4.9
2025-11-25,Sector 1,1,1441,Clear,8.7,6.1
2025-11-26,Sector 1,1,1446,Clear,2.2,4.4
2025-11-27,Sector 1,1,1315,Rain,1.0,11.5
2025-11-28,Sector 1,1,1433,Clear,1.0,4.6
2025-11-29,Sector 1,1,1273,Clear,3.1,5.0
2025-11-30,Sector 1,1,1336,Clear,3.9,5.3
2025-12-01,Sector 1,1,1616,Clear,1.0,3.6
2025-12-02,Sector 1,1,1500,Cloudy,1.0,5.6
2025-12-03,Sector 1,1,1433,Clear,4.4,4.3
2025-12-04,Sector 1,1,1518,Clear,2.9,3.5
2025-12-05,Sector 1,1,1615,Cloudy,2.1,4.3
2025-12-06,Sector 1,1,1276,Cloudy,11.5,7.3
2025-12-07,Sector 1,1,1283,Cloudy,1.0,5.9
2025-12-08,Sector 1,1,1576,Clear,1.0,4.7
2025-12-09,Sector 1,1,1510,Clear,1.0,3.6
2025-12-10,Sector 1,1,1587,Clear,1.9,6.0
2025-12-11,Sector 1,1,1531,Clear,1.0,4.9
2025-12-12,Sector 1,1,1594,Cloudy,1.2,7.3
2025-12-13,Sector 1,1,1280,Rain,1.0,9.6
2025-12-14,Sector 1,1,1369,Clear,8.8,3.0
2025-12-15,Sector 1,1,1519,Clear,2.3,4.4
2025-12-16,Sector 1,1,1433,Clear,4.5,3.1
2025-12-17,Sector 1,1,1405,Clear,6.1,5.4
2025-12-18,Sector 1,1,1600,Clear,13.3,3.4
2025-12-19,Sector 1,1,1512,Clear,2.5,4.4
2025-12-20,Sector 1,1,1290,Cloudy,1.0,4.9
2025-12-21,Sector 1,1,1371,Cloudy,1.0,4.8
2025-12-22,Sector 1,1,1644,Rain,1.0,8.9
2025-12-23,Sector 1,1,1351,Clear,3.7,5.2
2025-12-24,Sector 1,1,1420,Clear,5.3,1.5
2025-12-25,Sector 1,1,1471,Clear,2.4,2.8
2025-12-26,Sector 1,1,1678,Rain,1.0,8.4
2025-12-27,Sector 1,1,1412,Clear,1.0,2.9
2025-12-28,Sector 1,1,1455,Clear,6.0,3.1
2025-12-29,Sector 1,1,1457,Clear,1.0,5.0
2025-12-30,Sector 1,1,1461,Cloudy,10.5,6.5
2025-12-31,Sector 1,1,1597,Clear,1.0,4.2
2026-01-01,Sector 1,1,1565,Clear,1.0,3.4
2026-01-02,Sector 1,1,1609,Cloudy,1.0,3.6
2026-01-03,Sector 1,1,1381,Clear,7.2,6.2
2026-01-04,Sector 1,1,1423,Clear,1.1,4.5
2026-01-05,Sector 1,1,1579,Clear,1.0,2.1
2026-01-06,Sector 1,1,1634,Clear,9.5,4.7
2026-01-07,Sector 1,1,1638,Clear,1.0,4.4
2026-01-08,Sector 1,1,1430,Rain,1.0,8.3
2026-01-09,Sector 1,1,1377,Clear,1.2,3.9
2026-01-10,Sector 1,1,1493,Clear,12.2,4.6
2026-01-11,Sector 1,1,1511,Clear,1.0,3.3
2026-01-12,Sector 1,1,1487,Clear,1.0,2.7
2026-01-13,Sector 1,1,1416,Clear,4.9,4.7
2026-01-14,Sector 1,1,1586,Cloudy,1.6,6.1
2026-01-15,Sector 1,1,1659,Cloudy,2.6,3.5
2026-01-16,Sector 1,1,1735,Clear,1.0,2.1
2026-01-17,Sector 1,1,1461,Cloudy,1.0,2.3
2026-01-18,Sector 1,1,1385,Clear,1.0,1.7
2026-01-19,Sector 1,1,1507,Clear,3.3,3.7
2026-01-20,Sector 1,1,1586,Clear,2.9,2.7
2026-01-21,Sector 1,1,1561,Clear,3.7,4.6
2026-01-22,Sector 1,1,1500,Clear,12.0,2.9
2026-01-23,Sector 1,1,1766,Clear,8.4,1.8
2026-01-24,Sector 1,1,1579,Cloudy,1.0,3.6
2026-01-25,Sector 1,1,1524,Rain,1.0,9.8
2026-01-26,Sector 1,1,1513,Clear,7.2,5.3
2026-01-27,Sector 1,1,1668,Clear,5.3,0.4
2026-01-28,Sector 1,1,1651,Cloudy,1.5,5.0
2026-01-29,Sector 1,1,1635,Clear,5.0,5.5
2026-01-30,Sector 1,1,1706,Clear,1.0,3.7
2026-01-31,Sector 1,1,1488,Clear,5.5,3.6
2026-02-01,Sector 1,1,1499,Clear,1.0,7.8
2026-02-02,Sector 1,1,1656,Clear,1.7,3.5
2026-02-03,Sector 1,1,1632,Clear,5.2,7.2
2026-02-04,Sector 1,1,1450,Clear,5.9,3.1
2026-02-05,Sector 1,1,1612,Rain,1.0,9.8
2026-02-06,Sector 1,1,1558,Clear,8.7,3.4
2026-02-07,Sector 1,1,1331,Rain,1.0,12.3
2026-02-08,Sector 1,1,1588,Clear,1.0,3.0
2026-02-09,Sector 1,1,1758,Clear,1.0,4.0
2026-02-10,Sector 1,1,1728,Clear,3.2,3.1
2026-02-11,Sector 1,1,1633,Cloudy,1.0,7.5
2026-02-12,Sector 1,1,1729,Clear,1.0,4.5
2026-02-13,Sector 1,1,1614,Clear,1.0,2.9
2026-02-14,Sector 1,1,1466,Clear,5.0,3.9
2026-02-15,Sector 1,1,1355,Rain,1.0,8.4
2026-02-16,Sector 1,1,1651,Clear,2.1,5.1
2026-02-17,Sector 1,1,1622,Clear,4.1,2.5
2026-02-18,Sector 1,1,1506,Cloudy,1.4,1.7
2026-02-19,Sector 1,1,1615,Clear,1.0,5.1
2026-02-20,Sector 1,1,1613,Clear,1.0,6.1
2026-02-21,Sector 1,1,1611,Clear,1.0,4.5
2026-02-22,Sector 1,1,1534,Clear,3.7,4.0
2026-02-23,Sector 1,1,1624,Clear,1.0,2.0
2026-02-24,Sector 1,1,1645,Clear,10.5,3.5
2026-02-25,Sector 1,1,1628,Clear,1.3,3.6
2026-02-26,Sector 1,1,1608,Clear,3.3,4.5
2026-02-27,Sector 1,1,1532,Cloudy,1.0,4.3
2026-02-28,Sector 1,1,1448,Clear,4.9,5.9
2024-01-01,Sector 10,10,1676,Clear,1.0,4.1
2024-01-02,Sector 10,10,1626,Rain,1.0,10.2
2024-01-03,Sector 10,10,1808,Cloudy,1.0,5.8
2024-01-04,Sector 10,10,1798,Clear,13.6,2.0
2024-01-05,Sector 10,10,1576,Cloudy,1.0,5.3
2024-01-06,Sector 10,10,1552,Clear,1.0,3.9
2024-01-07,Sector 10,10,1668,Clear,6.4,4.9
2024-01-08,Sector 10,10,1872,Clear,3.3,2.4
2024-01-09,Sector 10,10,1871,Clear,1.0,6.6
2024-01-10,Sector 10,10,1771,Rain,1.3,8.5
2024-01-11,Sector 10,10,1682,Clear,1.0,2.8
2024-01-12,Sector 10,10,1659,Clear,1.0,2.4
2024-01-13,Sector 10,10,1611,Clear,3.9,3.5
2024-01-14,Sector 10,10,1616,Clear,3.0,2.7
2024-01-15,Sector 10,10,1907,Clear,6.1,3.6
2024-01-16,Sector 10,10,1889,Clear,1.0,5.2
2024-01-17,Sector 10,10,1764,Clear,1.8,3.0
2024-01-18,Sector 10,10,1652,Clear,1.0,3.9
2024-01-19,Sector 10,10,1748,Clear,5.1,3.8
2024-01-20,Sector 10,10,1608,Clear,6.4,2.6
2024-01-21,Sector 10,10,1567,Clear,1.3,0.0
2024-01-22,Sector 10,10,1726,Clear,2.1,2.9
2024-01-23,Sector 10,10,1813,Cloudy,1.0,4.5
2024-01-24,Sector 10,10,1737,Clear,1.0,1.3
2024-01-25,Sector 10,10,1726,Cloudy,3.1,1.5
2024-01-26,Sector 10,10,1823,Rain,1.0,9.4
2024-01-27,Sector 10,10,1555,Clear,2.5,3.1
2024-01-28,Sector 10,10,1623,Clear,5.0,2.4
2024-01-29,Sector 10,10,1824,Clear,1.0,1.7
2024-01-30,Sector 10,10,1680,Clear,3.2,3.3
2024-01-31,Sector 10,10,1749,Clear,1.0,4.8
2024-02-01,Sector 10,10,1947,Rain,1.0,8.5
2024-02-02,Sector 10,10,1682,Clear,2.8,2.7
2024-02-03,Sector 10,10,1389,Cloudy,1.0,5.5
2024-02-04,Sector 10,10,1417,Clear,3.7,5.1
2024-02-05,Sector 10,10,1809,Cloudy,2.6,3.7
2024-02-06,Sector 10,10,1810,Clear,1.0,5.1
2024-02-07,Sector 10,10,1796,Clear,3.0,1.8
2024-02-08,Sector 10,10,1934,Rain,1.0,9.1
2024-02-09,Sector 10,10,1537,Cloudy,3.5,3.7
2024-02-10,Sector 10,10,1656,Clear,1.0,2.5
2024-02-11,Sector 10,10,1777,Clear,4.3,3.0
2024-02-12,Sector 10,10,1699,Clear,1.0,4.5
2024-02-13,Sector 10,10,1777,Clear,1.0,4.2
2024-02-14,Sector 10,10,1740,Clear,8.0,5.3
2024-02-15,Sector 10,10,1726,Rain,1.0,7.4
2024-02-16,Sector 10,10,1786,Clear,3.4,3.3
2024-02-17,Sector 10,10,1770,Clear,1.0,3.4
2024-02-18,Sector 10,10,1813,Clear,7.9,4.6
2024-02-19,Sector 10,10,1788,Clear,4.0,1.8
2024-02-20,Sector 10,10,2019,Cloudy,11.1,4.9
2024-02-21,Sector 10,10,1828,Clear,3.1,1.7
2024-02-22,Sector 10,10,2006,Clear,6.1,4.5
2024-02-23,Sector 10,10,1817,Clear,2.0,1.9
2024-02-24,Sector 10,10,1645,Clear,10.1,1.2
2024-02-25,Sector 10,10,1670,Rain,1.0,7.5
2024-02-26,Sector 10,10,2156,Clear,7.9,5.2
2024-02-27,Sector 10,10,1918,Cloudy,1.0,4.6
2024-02-28,Sector 10,10,1759,Rain,1.0,11.5
2024-02-29,Sector 10,10,1932,Clear,1.0,3.9
2024-03-01,Sector 10,10,1796,Clear,5.5,5.0
2024-03-02,Sector 10,10,1588,Clear,7.5,5.9
2024-03-03,Sector 10,10,1732,Rain,2.2,8.5
2024-03-04,Sector 10,10,1839,Clear,1.0,4.4
2024-03-05,Sector 10,10,1865,Clear,7.3,1.9
2024-03-06,Sector 10,10,1839,Clear,1.3,3.4
2024-03-07,Sector 10,10,1873,Cloudy,5.8,4.4
2024-03-08,Sector 10,10,1883,Clear,2.8,5.1
2024-03-09,Sector 10,10,1445,Clear,8.9,5.3
2024-03-10,Sector 10,10,1712,Clear,1.0,5.6
2024-03-11,Sector 10,10,1740,Clear,6.4,1.6
2024-03-12,Sector 10,10,1694,Clear,1.0,3.8
2024-03-13,Sector 10,10,1836,Clear,1.0,3.6
2024-03-14,Sector 10,10,1851,Clear,1.0,2.7
2024-03-15,Sector 10,10,1772,Clear,1.9,3.8
2024-03-16,Sector 10,10,1733,Rain,1.0,8.1
2024-03-17,Sector 10,10,1510,Clear,4.5,3.2
2024-03-18,Sector 10,10,1803,Clear,3.7,4.4
2024-03-19,Sector 10,10,1785,Clear,1.9,2.9
2024-03-20,Sector 10,10,1841,Clear,4.0,2.6
2024-03-21,Sector 10,10,1875,Clear,1.5,0.9
2024-03-22,Sector 10,10,1743,Rain,1.0,8.9
2024-03-23,Sector 10,10,1725,Clear,1.0,4.7
2024-03-24,Sector 10,10,1657,Cloudy,2.6,4.2
2024-03-25,Sector 10,10,1654,Cloudy,1.0,3.9
2024-03-26,Sector 10,10,1647,Clear,8.9,3.8
2024-03-27,Sector 10,10,1847,Cloudy,1.0,4.0
2024-03-28,Sector 10,10,1826,Clear,1.0,3.6
2024-03-29,Sector 10,10,1838,Clear,8.4,2.7
2024-03-30,Sector 10,10,1649,Clear,1.0,4.7
2024-03-31,Sector 10,10,1676,Clear,8.0,2.7
2024-04-01,Sector 10,10,1946,Clear,2.8,7.1
2024-04-02,Sector 10,10,1735,Rain,1.0,8.4
2024-04-03,Sector 10,10,1729,Clear,1.6,1.5
2024-04-04,Sector 10,10,1737,Rain,1.0,7.9
2024-04-05,Sector 10,10,1879,Clear,4.4,5.4
2024-04-06,Sector 10,10,1780,Cloudy,4.1,7.1
2024-04-07,Sector 10,10,1609,Clear,4.9,3.9
2024-04-08,Sector 10,10,1593,Clear,1.0,1.6
2024-04-09,Sector 10,10,1675,Clear,3.3,2.0
2024-04-10,Sector 10,10,1764,Clear,1.0,5.7
2024-04-11,Sector 10,10,1792,Cloudy,2.7,4.8
2024-04-12,Sector 10,10,1807,Clear,5.0,4.6
2024-04-13,Sector 10,10,1656,Clear,1.0,4.3
2024-04-14,Sector 10,10,1620,Cloudy,1.0,3.8
2024-04-15,Sector 10,10,1956,Clear,1.0,3.1
2024-04-16,Sector 10,10,1779,Clear,8.7,3.3
2024-04-17,Sector 10,10,1759,Clear,1.0,2.9
2024-04-18,Sector 10,10,1897,Clear,7.3,3.5
2024-04-19,Sector 10,10,1690,Cloudy,1.0,5.5
2024-04-20,Sector 10,10,1690,Rain,1.0,8.9
2024-04-21,Sector 10,10,1660,Clear,1.0,2.5
2024-04-22,Sector 10,10,1831,Clear,1.8,3.0
2024-04-23,Sector 10,10,2008,Clear,1.0,5.7
2024-04-24,Sector 10,10,1781,Clear,5.4,3.5
2024-04-25,Sector 10,10,2056,Clear,1.0,3.7
2024-04-26,Sector 10,10,1821,Cloudy,1.0,4.1
2024-04-27,Sector 10,10,1516,Rain,1.0,8.3
2024-04-28,Sector 10,10,1654,Rain,1.0,7.9
2024-04-29,Sector 10,10,1732,Clear,1.0,1.9
2024-04-30,Sector 10,10,1765,Clear,1.1,5.3
2024-05-01,Sector 10,10,1882,Clear,7.7,4.1
2024-05-02,Sector 10,10,1898,Rain,1.0,12.3
2024-05-03,Sector 10,10,1776,Cloudy,2.5,8.2
2024-05-04,Sector 10,10,1744,Clear,5.1,3.4
2024-05-05,Sector 10,10,1761,Clear,1.0,3.4
